Name,Id,Latitude,Longtitude,Categories,City
Hotel Alte Mühle,4cb5f92f64998cfafeee11a2,53.11769690443411,8.258835600779074,Italian Restaurant,"Oldenburg, Germany"
Babyland,504b20a472dab8267fdce060,53.11642594884563,8.191037178039549,Baby Store,"Oldenburg, Germany"
Stuckenberg,4c14b73e77cea5933308d160,53.11624572239868,8.190846621017313,Ice Cream Shop,"Oldenburg, Germany"
San Marco,4dc6805de4cd169dc666eb83,53.115745,8.213257,Ice Cream Shop,"Oldenburg, Germany"
Handballtraining Jann,53b18f06498e48dc442fa47e,53.116206999999996,8.220035000000001,Circus,"Oldenburg, Germany"
PERI Vertriebsbüro Oldenburg,56b12831498e7a6773b5ba50,53.11452331653969,8.186313792739384,Construction & Landscaping,"Oldenburg, Germany"
Mangal,4b71c68ff964a520c85b2de3,53.114476452726066,8.212489982109982,Middle Eastern Restaurant,"Oldenburg, Germany"
Gvo Oldenburg,5245a9df11d2c269b1c8f3aa,53.1142409678856,8.251382799659087,Soccer Field,"Oldenburg, Germany"
ALDI NORD,4ee8888c5c5c99a2dc0d1d6d,53.11322976549921,8.212025449895005,Supermarket,"Oldenburg, Germany"
GVO Vereinsheim am Sportpark,4f91c300e4b0d7edb50b02c4,53.1138393019121,8.251607038925988,Sports Bar,"Oldenburg, Germany"
Bünting E-Commerce,519df517498e4f27e2d88cd2,53.113795623874026,8.258239380994379,Music Store,"Oldenburg, Germany"
Hotel & Gesellschaftshaus Wöbken,4e70d01e89987b9ce51a119b,53.11268185836703,8.190820030983614,Hotel,"Oldenburg, Germany"
Burger King,4dab4142ffcb4a686de8b178,53.11233668894663,8.210478143910787,Fast Food Restaurant,"Oldenburg, Germany"
Berlin Döner,528e4ab5498e4f6163382efd,53.112418999999996,8.21133,Doner Restaurant,"Oldenburg, Germany"
Sportplatz Türkischer SV Oldenburg,4de26f84fa7651589efe58f7,53.112337,8.223986,Athletics & Sports,"Oldenburg, Germany"
Eversburger Platz,4d2c8804342d6dcb124f20cb,52.295711573682915,8.012005090713501,Plaza,"Osnabruck, Germany"
EDEKA Kutsche,50f106e2e4b00d7fe69336e6,52.2942002898348,8.012303287290544,Supermarket,"Osnabruck, Germany"
Hotel Welp,4c66d948aebea5934e4c74d0,52.29420157885721,8.013531890278397,Hotel,"Osnabruck, Germany"
ALDI NORD,51820230498e6bbc084fb191,52.295324927499145,8.015836378542026,Supermarket,"Osnabruck, Germany"
Fressnapf XXL Osnabrück,5178e8b0e4b0318a0a489b5c,52.2945967,8.0153001,Pet Store,"Osnabruck, Germany"
beneFit - Fitness & Wellness,4c5c487f7f661b8df119481c,52.2947958428266,8.017344325146196,Gym / Fitness Center,"Osnabruck, Germany"
dm-drogerie markt,524e619c11d2775d5c6b2c6e,52.29355941622719,8.017226950087322,Drugstore,"Osnabruck, Germany"
Kentucky Fried Chicken,4bf7f43e5ec320a1f3c587d3,52.29261008414055,8.021732693866609,Fried Chicken Joint,"Osnabruck, Germany"
Lidl,4ef0921a6da156f4abc4f4bf,52.292438850429775,8.022602498531343,Supermarket,"Osnabruck, Germany"
Osnabrück-Hafen,52c59283498eea370e0af8be,52.29362458983107,8.027596621185973,Harbor / Marina,"Osnabruck, Germany"
Coffee Perfect,4fb65040e4b03aaec0838ea5,52.29602371146664,8.029833884946111,Café,"Osnabruck, Germany"
Grillmaster,54a953f6498e5bb40ac742fb,52.295898428037425,8.036078348607132,Burger Joint,"Osnabruck, Germany"
BECHER GmbH & Co. KG,589dd556f16bb565082549ca,52.29476669194949,8.034857511520384,Construction & Landscaping,"Osnabruck, Germany"
Getränke Hoffmann,50018a4f395060303990a557,52.29223997859486,8.037152156377822,Liquor Store,"Osnabruck, Germany"
Staples Megamarkt,4df8adbc45dd816eb5a79193,52.292187,8.036955,Paper / Office Supplies Store,"Osnabruck, Germany"
Imbiss bei Toni,51ab70be498e2d3dc0e30142,52.294869,8.049719,Turkish Restaurant,"Osnabruck, Germany"
H Hügelstraße,4f0a9b05e4b0aa2dc88d5063,52.292118709283685,8.04899870057514,Bus Stop,"Osnabruck, Germany"
Gasthaus Görtemöller,52583ceb11d2db0e7d249b70,52.2958535628847,8.06638873183253,Gastropub,"Osnabruck, Germany"
Widerhall,593bfbb0088158548cd358fd,52.293284,8.06682,Bus Stop,"Osnabruck, Germany"
Reddehase,4f9e5d4fe4b02aa9c1811044,52.294881,8.066389,Convenience Store,"Osnabruck, Germany"
Walking with Lara! Super!,4ff683b6e4b02b9714de3db3,52.29434571331342,8.07843182238594,Dog Run,"Osnabruck, Germany"
DELPHI,4fa92e01e4b04afbc0c9acfd,52.29769889861453,8.088475860271469,Restaurant,"Osnabruck, Germany"
Eiscafé Italia Amore mio,4db58b8943a1369cb5d1aa8b,52.294844,8.01389,Café,"Osnabruck, Germany"
Khassim Saide,5beebb0cc62b49002ca1dac3,52.2920217,8.0171092,Business Service,"Osnabruck, Germany"
Lexus Forum Osnabrück,4ebce4af02d5e32b7b9f2a61,52.29109879999999,8.0223698,Auto Dealership,"Osnabruck, Germany"
SUBWAY,4b7e947af964a520bdf32fe3,52.291275,8.024100286752127,Sandwich Place,"Osnabruck, Germany"
McDonald's,4bf7cd308d30d13af385ff17,52.290979970490284,8.024746099361177,Fast Food Restaurant,"Osnabruck, Germany"
Getränke Schröder,50dc3b4be4b08a4c23bcedd4,52.289975654340545,8.022871987441219,Liquor Store,"Osnabruck, Germany"
RESTAURANT TANG,4d822580cf26dcb3f9f71253,52.290136396576884,8.026662766263764,Chinese Restaurant,"Osnabruck, Germany"
Netto Marken-Discount,4e3283eaae60f21828d4c3cd,52.29189,8.03721,Supermarket,"Osnabruck, Germany"
dm-drogerie markt,4e8b38850cd6c43cb19fddb1,52.29194086973916,8.037378344641638,Drugstore,"Osnabruck, Germany"
Hellweg,4de64e757d8b53987c5d5782,52.2900754290405,8.03692949322578,Hardware Store,"Osnabruck, Germany"
Lerchen Apotheke,4ebb98957ee5cb25a5897b78,52.295412,8.048998,Pharmacy,"Osnabruck, Germany"
Middelberg,4e7eddc402d50b262df3f7d8,52.294783096318206,8.049786686897278,Bakery,"Osnabruck, Germany"
NP,4c5804d2d12a20a13bed67bd,52.29093784613409,8.058475554174791,Grocery Store,"Osnabruck, Germany"
Hundefreilauffläche,55cb8c11498eeca899dd446d,52.289925,8.07124,Dog Run,"Osnabruck, Germany"
Gaststätte Waldesruh,5549cd12498e69d0f286b83f,52.28839805702712,8.008577227592468,Pub,"Osnabruck, Germany"
Aral,505038b9e4b0d81e12e16a20,52.28975295,8.02732832,Gas Station,"Osnabruck, Germany"
Burger King,4c49a403a3ace21e115de03b,52.289250433873605,8.028573539522892,Fast Food Restaurant,"Osnabruck, Germany"
NEO | club & cuisine,50ee2312245f8e7450ed624e,52.28870866493677,8.029938786603745,Nightclub,"Osnabruck, Germany"
Wellmann,4f28e01be4b004b1e83f005c,52.28792595009818,8.028755271552786,Bakery,"Osnabruck, Germany"
The Bulldog,595bcfa2bcbf7a750f39742d,52.288311,8.029739,Bar,"Osnabruck, Germany"
"Markant Tankstelle - Osnabrück, Hansastr. 45a",5b97daca9ba3e5002c20c2a1,52.2879,8.0381,Gas Station,"Osnabruck, Germany"
OTC 1908,55621a5c498e8dcd9f10ac06,52.28904649248255,8.044392691993833,Tennis Court,"Osnabruck, Germany"
Andrej Berger Oteopathie & Physiotherapie,560681c7498ef5a8178e8b1a,52.289629999999995,8.09217000000001,Medical Center,"Osnabruck, Germany"
Parkhotel,4c14b41f77cea5931205d160,52.28551853822468,8.007920890323373,Hotel,"Osnabruck, Germany"
Spielplatz Friedrich-Janssen Straße,5b1be396851de5002c3c2bf4,52.289049,8.01404,Playground,"Osnabruck, Germany"
Netto Marken-Discount,4c28777a97d00f47d5d53fea,52.2871261,8.02774344,Supermarket,"Osnabruck, Germany"
Bürgerpark,4c0240f7f423a593a78bce16,52.28630368838711,8.048300743103027,Park,"Osnabruck, Germany"
Bürgerpark,4eb68b20722e578a4feae806,52.28697909959033,8.048212416116415,Park,"Osnabruck, Germany"
Klinikum Gertrudenberg,593bfd28c0f163445aa0f85a,52.287216,8.054748,Bus Stop,"Osnabruck, Germany"
SB-Wasch-Center Schinkel,57c32200498e489aa2820bf7,52.286133,8.080757,Laundromat,"Osnabruck, Germany"
Hotel Westerkamp,4c40ca0d3735be9ada6817a4,52.28656579050949,8.08237569686878,Hotel,"Osnabruck, Germany"
El Toro / Cafe Untreu,5489efd6498e9721640d68d2,52.287729636257495,8.08603267180462,Spanish Restaurant,"Osnabruck, Germany"
Heger Holz,553bb5f5498e53f7c2eb4db1,52.284243,8.005142,Forest,"Osnabruck, Germany"
H Sedanplatz,4d296978888af04da142cfaf,52.286638454531285,8.027328783686912,Bus Stop,"Osnabruck, Germany"
CORPO Fitness Lounge,4d21a3be18406a318ea1bcb8,52.28730286038238,8.028903933772845,Gym,"Osnabruck, Germany"
Flohmarkt,514f31a6e4b08b3095cadc30,52.283357,8.067203999999998,Flea Market,"Osnabruck, Germany"
PENNY,579244ce498ec2d3147b4ac6,52.2839338,8.0750453,Supermarket,"Osnabruck, Germany"
www.guenstigtinte.de,597f363abd4009797a557257,52.28358241994571,8.075712919235231,IT Services,"Osnabruck, Germany"
Wellmann,4f34cf51e4b064a97ee724c2,52.28377897272897,8.07538921272813,Bakery,"Osnabruck, Germany"
Büdchen am Westerberg,4c2f30f616adc9285113bd9c,52.282534011450466,8.013989657721236,Beer Garden,"Osnabruck, Germany"
H Hochschulen Westerberg,4d3f0165457cb60ce6cc05a5,52.282562782710855,8.025076936802472,Bus Stop,"Osnabruck, Germany"
Terrassenfest,4da62a8ba86ecc5168c9dfbc,52.28414748736371,8.02362318760224,Performing Arts Venue,"Osnabruck, Germany"
Bruns Versicherungsmakler,586b81c303e29a7b921a7ff4,52.28506670920032,8.03308054804802,Business Service,"Osnabruck, Germany"
Combi,55f3ca4d498e1b9730138687,52.28136229781746,8.0364365264869,Discount Store,"Osnabruck, Germany"
Schürmann & Holtorf GmbH,58a6c5bc9168024c86752b1d,52.2832805,8.038466999999999,Electronics Store,"Osnabruck, Germany"
Combi Verbrauchermarkt,5870d20f5a5869791c5995dc,52.28205,8.03692,Supermarket,"Osnabruck, Germany"
H Hasetor/Bahnhof Altstadt,524186b011d2d9c399094831,52.28194096047864,8.043221744571309,Bus Stop,"Osnabruck, Germany"
Bahnhof Osnabrück Altstadt,4cf7c370d3a8a1cd6b78d843,52.28124075817811,8.045345656331246,Train Station,"Osnabruck, Germany"
Halle Gartlage,4be5b2712468c928ec640043,52.283007068366146,8.066866565511175,Concert Hall,"Osnabruck, Germany"
Virage,4ca7d037d971b1f724440ee1,52.28183830517274,8.063922279574893,Nightclub,"Osnabruck, Germany"
Burger Biene,5ac7ad2be65d0c7dca9ad6de,52.281671,8.063633,Burger Joint,"Osnabruck, Germany"
Osnabrücker Frühjahrsmarkt,4da85710fa8c4175d0b6d078,52.283232558492784,8.066635360164884,Theme Park,"Osnabruck, Germany"
El Greco,50351c3ce4b00b0110b1ce22,52.283172037226116,8.074246439051134,Greek Restaurant,"Osnabruck, Germany"
Türkgücü,52484d2a11d27142e50f6f77,52.28308898945483,8.087772994548942,Soccer Field,"Osnabruck, Germany"
Sportplatz Schinkelberg,4f83eb39e4b05b009436c1ca,52.282994662963546,8.088437541806417,Soccer Field,"Osnabruck, Germany"
Zum Laubenpieper,5042422be4b0f7ca2c632e5d,52.286028,8.088465,German Restaurant,"Osnabruck, Germany"
Delikato,520c895b11d28d08f83848e0,52.283131133191866,8.096587267108116,Turkish Restaurant,"Osnabruck, Germany"
Rodelberg Richard-Wagner-Straße,50fac37be4b00afff800922e,52.279236,8.018474000000001,Athletics & Sports,"Osnabruck, Germany"
Westerberg,531aff2e498ef440f4ee00af,52.28110035002014,8.025853635351552,Mountain,"Osnabruck, Germany"
Botanischer Garten,4bc9cfe90687ef3b457fdacc,52.28075620873689,8.028082306459423,Garden,"Osnabruck, Germany"
Lotus Thaimassage,5348040f498e5c1bdaf72d02,52.284931,8.033455,Spa,"Osnabruck, Germany"
Döner Ring,4eb9800e5c5c5a5321bdfef4,52.28439229,8.03398686,Sandwich Place,"Osnabruck, Germany"
El Hidalgo,4f4542b0e4b0f1fcfee9e1b7,52.281108349611046,8.037565926360807,Spanish Restaurant,"Osnabruck, Germany"
Heimlich,4d7aa0cf777bb1f763885a5b,52.28105193021484,8.043448442365225,Lounge,"Osnabruck, Germany"
Kunsthalle Dominikanerkirche,4dbd61facda109aa6cb16431,52.2791527543294,8.039633887513968,Art Gallery,"Osnabruck, Germany"
Rechtsanwältin Sabine Martens,5ad6e64f4c9be624bd79c4dc,52.28091999999999,8.04209,Lawyer,"Osnabruck, Germany"
Shock Records & Coffee,528f6eba11d29d19a61156f0,52.28042771468816,8.04390570102386,Record Shop,"Osnabruck, Germany"
Countdown,4b675099f964a5206e472be3,52.27936451171456,8.041719199446499,Pub,"Osnabruck, Germany"
Alte Gaststätte Holling,4d6818e5c406f04d6c87f64c,52.279453698930034,8.043780906031769,Pub,"Osnabruck, Germany"
REWE,4bcc7d61b6c49c7437c79391,52.28104390222434,8.06606720148466,Supermarket,"Osnabruck, Germany"
ALDI NORD,4ee22e18f79052212aa366d1,52.280840472460426,8.065938949584961,Supermarket,"Osnabruck, Germany"
Stadion an der Bremer Brücke,4b9b8f32f964a520710f36e3,52.280892982922566,8.071303367614746,Soccer Stadium,"Osnabruck, Germany"
Schinkelbad,4f3a63a7e4b0b5606e75d347,52.280840494488565,8.083612474443367,Water Park,"Osnabruck, Germany"
Spielplatz Pfitznerstraße,5575b205498efff842ab16eb,52.278289,8.008125999999999,Playground,"Osnabruck, Germany"
Alter Exerzierplatz,4bdbeba73904a59322704c9e,52.277415999999995,8.025489,Plaza,"Osnabruck, Germany"
Libanesisches Oriental Café,502eb3b3e4b045150a686240,52.281051493632845,8.036626395638939,Hookah Bar,"Osnabruck, Germany"
Steigenberger Hotel Remarque,4bc9ad1268f976b0bfa25d83,52.278939,8.037657000000001,Hotel,"Osnabruck, Germany"
Kartoffelhaus,4ba214a7f964a52069da37e3,52.278549642981844,8.040007352828981,German Restaurant,"Osnabruck, Germany"
WOK Express,4b98d96cf964a520565235e3,52.27786199251751,8.040776714642728,Asian Restaurant,"Osnabruck, Germany"
Romantikhotel Walhalla,4d8c55b1ac798cfa023c29e4,52.277300841032286,8.040436046332356,Hotel,"Osnabruck, Germany"
Grüne Gans,4bbe02e9a8cf76b0397ab2fd,52.27711207060359,8.039331436157228,Pub,"Osnabruck, Germany"
Ratskeller Lutter & Wegner,51841adce4b05fdf39ea1cf3,52.277341021332475,8.041147576051335,German Restaurant,"Osnabruck, Germany"
Grani Alimentari & Cafeteria-Trattoria Am Rathaus,4ecff816be7b9eecdf7480ae,52.277731034423724,8.042144366453973,Trattoria/Osteria,"Osnabruck, Germany"
Osnabrücker Pizzahaus,4bc44ebfb492d13a78cfa960,52.27785553903945,8.042523952182483,Pizza Place,"Osnabruck, Germany"
Café am Markt,4b7fe2dcf964a520814230e3,52.27775128752587,8.042489236686738,Café,"Osnabruck, Germany"
Hausbrauerei Rampendahl,4c59adc02091a5938e7f5dd0,52.2785022585194,8.04346722385487,Brewery,"Osnabruck, Germany"
Lieblings Kaffee,4e84839df5b99ae34bffcc47,52.27689103079696,8.04366093353189,Café,"Osnabruck, Germany"
K51,4c4622caf1b5c9b607a078ef,52.278127000000005,8.05038213729835,Nightclub,"Osnabruck, Germany"
Garbo,4da8884943a12d0c26541397,52.27741139765319,8.049812519576157,Restaurant,"Osnabruck, Germany"
Cinema Arthouse,4c126a9da9c220a19dea539d,52.277348387073886,8.049995899200441,Movie Theater,"Osnabruck, Germany"
Toros Lokantasi Kebab & Pizza Haus,4c376fbc93db0f4723c81f92,52.277321,8.057210000000001,Restaurant,"Osnabruck, Germany"
Schinkelbad,4f3a6179e4b093e26dcc595d,52.27744236745597,8.061495761295628,Water Park,"Osnabruck, Germany"
IC 2215 Bremen - Münster,5c16999ac0c08400256fead7,52.27844,8.06686,Train Station,"Osnabruck, Germany"
EDEKA,52963474498e5f7310d3462a,52.27875975854671,8.076471911957881,Supermarket,"Osnabruck, Germany"
Sinem Market,58f2216cb1ec1319dae315b8,52.278578,8.075766,Grocery Store,"Osnabruck, Germany"
Coors,4ffee719e4b042ae8ab140bb,52.28000607983987,8.075993471232309,Bakery,"Osnabruck, Germany"
Schinkelkurve,561c0fdf498e45e30c63f25e,52.27804565429688,8.082338333129883,Train Station,"Osnabruck, Germany"
E center,4bae1c79f964a52078853be3,52.278889936202134,8.088903661359714,Supermarket,"Osnabruck, Germany"
Schäfer's,4e12ac4881dcc5457256ee17,52.27938328231451,8.089220523834229,Bakery,"Osnabruck, Germany"
EDEKA Center Sturhahn,5b0dbe4a6fd626002cd31c9a,52.27865441,8.0895069,Supermarket,"Osnabruck, Germany"
Granit-Pufe GmbH,5b0be4d5d1a402002cdddd9b,52.27742,8.0875,Miscellaneous Shop,"Osnabruck, Germany"
Sicom Computer & Communication e.K.,4e12ac4d81dcc5457256ee19,52.278484001423514,8.087139129638674,Office,"Osnabruck, Germany"
Bäckerei Brinkhege,4e86b6925503ebae2b0d09d8,52.27487730778054,8.010091631033847,Bakery,"Osnabruck, Germany"
alimentari,4e0e0db018a8bf9784c8fc83,52.27497699954309,8.034195253176764,Italian Restaurant,"Osnabruck, Germany"
Heger Tor,5029675ce4b05ea7299baeee,52.27630759111087,8.038664919510683,Historic Site,"Osnabruck, Germany"
Lagerhalle,4beaf16462c0c928347ce1d4,52.27600506334481,8.039156255328885,Bar,"Osnabruck, Germany"
Steakmeisterei,53e6528b498eed0b9fa6a8aa,52.27569414532034,8.03946018218994,Steakhouse,"Osnabruck, Germany"
Fontanella Eis Cafe,4c374afe2c8020a1f2b68800,52.276505973269614,8.042090149187608,Ice Cream Shop,"Osnabruck, Germany"
Leysieffer,4b9a6afef964a52094b335e3,52.276288799999996,8.0428816,Café,"Osnabruck, Germany"
Theater Osnabrück,4bfc14c1b5cd2d7f2c0e31fb,52.2768340600874,8.04377575613458,Performing Arts Venue,"Osnabruck, Germany"
Ichiban Sushi-Grill-Restaurant,54e9c254498ee51935982f47,52.2747619660225,8.040060997009277,Sushi Restaurant,"Osnabruck, Germany"
PollyEsthers,4bfac141b182c9b65dc57a5a,52.276114529253576,8.043936209066143,Bar,"Osnabruck, Germany"
Pizza Hut,4c2f71ceed37a593353f6703,52.276099363664805,8.044643378314081,Pizza Place,"Osnabruck, Germany"
ALEX,5273a1b611d205015bac24ff,52.27598534571144,8.044771874169646,Café,"Osnabruck, Germany"
Kaufhaus Schäffer,4e3d25f72271d21e86f1de3a,52.27582313910571,8.0445638495373,Department Store,"Osnabruck, Germany"
Peek & Cloppenburg,4be56b202457a593e76bab15,52.275660940699815,8.044128990381514,Clothing Store,"Osnabruck, Germany"
McDonald's,4bd88c4f51170f47419a33e4,52.27589797341568,8.044808414913247,Fast Food Restaurant,"Osnabruck, Germany"
Alte Posthalterei,4c988de76ffe8cfab6ccfd2f,52.275470949245396,8.042657375335692,German Restaurant,"Osnabruck, Germany"
Pferde haben keine Flügel,4bbf9109f8219c740634b010,52.27562488480672,8.044260426237061,Tapas Restaurant,"Osnabruck, Germany"
Cafe & Bar Celona,4bb207fbf964a5204ab33ce3,52.27559895889642,8.044502735137941,Spanish Restaurant,"Osnabruck, Germany"
Peter Pane,5649bf15498e460c79d87385,52.2754890019109,8.044347167015076,Burger Joint,"Osnabruck, Germany"
Vapiano,4b7fd491f964a520be3f30e3,52.27584421925796,8.046262200996937,Italian Restaurant,"Osnabruck, Germany"
YouShiMe,4ce5b110e1eeb60cf06392ae,52.275569418240565,8.046391010284424,Sushi Restaurant,"Osnabruck, Germany"
L+T Markthalle,4be94d06d837c9b64f39a606,52.275392173891795,8.04624617099762,Food Court,"Osnabruck, Germany"
Zumnorde,4cc836013477b60c7d6d7a6a,52.27507352828827,8.045597076415781,Shoe Store,"Osnabruck, Germany"
NORDSEE,4be152cba7380f4746af19b0,52.274935,8.045886,Seafood Restaurant,"Osnabruck, Germany"
L+T Kaufhaus,4b1a4bf5f964a520b7e823e3,52.27488013068054,8.046627044677733,Clothing Store,"Osnabruck, Germany"
dm-drogerie markt,4bfb9701d2b720a14d27336a,52.27470459507082,8.04585717614043,Drugstore,"Osnabruck, Germany"
Berliner Platz,4c03ac69f423a593fa80d016,52.2760674143229,8.051764372656105,Plaza,"Osnabruck, Germany"
Da Franco,4de69befc65b3424ae778d37,52.27481120133496,8.04897665977478,Pizza Place,"Osnabruck, Germany"
Cup&Cino,4bed4d9a3372c928b0651114,52.274843903852435,8.048045112668946,Café,"Osnabruck, Germany"
Bastard Club,4cc31f1782388cfab6896535,52.275519860274855,8.056312125310576,Rock Club,"Osnabruck, Germany"
Doy Doy Kebap Haus,5089757ae4b0a53476de72f7,52.275615596334674,8.06558059331532,Turkish Restaurant,"Osnabruck, Germany"
Hotfilter Osnabrück,50bc8847e4b03963a1127a30,52.27637969613079,8.068077648063168,Coffee Shop,"Osnabruck, Germany"
REWE,50a28202e4b0ed47fb78a690,52.27524228,8.07434437,Supermarket,"Osnabruck, Germany"
Rossmann,503fbd0d7e2752ec471b59cf,52.27516320134703,8.074115593163222,Drugstore,"Osnabruck, Germany"
Da Pietro,4c1a71ec63750f47d54eb367,52.27446683456465,8.015303309300553,Italian Restaurant,"Osnabruck, Germany"
SuperBioMarkt,50223f77e889f2f76e079cf3,52.27386898,8.02155117,Supermarket,"Osnabruck, Germany"
Grillmaster,51e27803498eef8b3f494a12,52.274085,8.021113,BBQ Joint,"Osnabruck, Germany"
Wellmann,4bdfd1036198c9b61d7518ff,52.274276174674206,8.024375438690184,Bakery,"Osnabruck, Germany"
allfrisch,4c1a4acb55e4c9b6117b4723,52.274263045104405,8.024439811706543,Grocery Store,"Osnabruck, Germany"
Brinkhege,4da37e86b3e7236ac2cd3379,52.27460132855051,8.028599088287242,Bakery,"Osnabruck, Germany"
Intourhotel,4fbe6b0fe4b02f0da77533fb,52.27411512983698,8.030275277999758,Hotel,"Osnabruck, Germany"
Fricke Blöcks,4c127a2e7f7f2d7f105fdd68,52.2726480783606,8.034868240356445,Restaurant,"Osnabruck, Germany"
Herr von Butterkeks,53f4af0b498ed4b54e97a8c1,52.2725944519043,8.034483909606934,Café,"Osnabruck, Germany"
Saro,4c0815aca1b32d7f7a7695f0,52.2747192953741,8.044030666351317,Spanish Restaurant,"Osnabruck, Germany"
Barösta,50b24479e4b0c9aea3d99015,52.27458602154514,8.044223940887527,Café,"Osnabruck, Germany"
Tiefenrausch,4c29b9159fb5d13a77899b57,52.27369091629171,8.044014707043782,Bar,"Osnabruck, Germany"
Bottled,4b675207f964a520c8472be3,52.273668928001506,8.044500052928925,Bar,"Osnabruck, Germany"
Grüner Jäger,4b675149f964a52098472be3,52.273465416444594,8.044127225875853,Pub,"Osnabruck, Germany"
Café Extrablatt,4bad17f2f964a520e42c3be3,52.27432180627239,8.045838202715734,Café,"Osnabruck, Germany"
Schlecks,4ffdaf5de4b0990d482f9592,52.27335709539616,8.044320344924929,Ice Cream Shop,"Osnabruck, Germany"
zimmer nr. 4,516d7975e4b09ef13f87c4b1,52.27379366042943,8.04548978805542,Café,"Osnabruck, Germany"
Zara,4bfd4d80f7c82d7f2bf58d04,52.27375919307576,8.047788367326634,Clothing Store,"Osnabruck, Germany"
Starbucks,4b6d48d3f964a5203d6f2ce3,52.273474751601064,8.047130096345473,Coffee Shop,"Osnabruck, Germany"
Culina,4e5529527d8b96cd06164411,52.27436808155385,8.050285577774048,Café,"Osnabruck, Germany"
Galeria Kaufhof,4be94bafc5220f4738a1aaca,52.273845465578525,8.05025770770673,Department Store,"Osnabruck, Germany"
Rossmann,528b8f70498ec85f24e2c065,52.27420396199221,8.047753572463991,Drugstore,"Osnabruck, Germany"
CurryLust,505062ece4b0ab03b9969b8e,52.274328692914466,8.047313690185549,BBQ Joint,"Osnabruck, Germany"
Back-Factory,4eb92514b8f786e276c184be,52.27386691241229,8.04782829317007,Bakery,"Osnabruck, Germany"
L'Osteria,54536fe2498ef95447fb978e,52.273282682161046,8.050059581770267,Trattoria/Osteria,"Osnabruck, Germany"
Telekom Shop,4c23198c7e85c928be0bbd21,52.273295549227974,8.048611879348755,Mobile Phone Shop,"Osnabruck, Germany"
Thalia,4c0102ab9a950f47626608c6,52.274471000000005,8.04602142,Bookstore,"Osnabruck, Germany"
H&M,4bf3e0cbcad2c92815399b99,52.27309899375291,8.048254183662008,Clothing Store,"Osnabruck, Germany"
Panorama,4d5981df8492a14356482827,52.273077062161754,8.048319796825252,Café,"Osnabruck, Germany"
Eiscafe Toscani,4c2f364366e40f473a74c18b,52.27359343188782,8.046798706054688,Ice Cream Shop,"Osnabruck, Germany"
TK Maxx,4be137108d2b95211a5e90e4,52.27352838310846,8.046840291444697,Clothing Store,"Osnabruck, Germany"
Saturn,4bfd2181b68d0f475946e857,52.273566100000004,8.046524799999998,Electronics Store,"Osnabruck, Germany"
ZOB Osnabrück,5256b6b911d2c7bba4c3ac5c,52.273901980410955,8.05797815322876,Bus Stop,"Osnabruck, Germany"
Burger King,52b4517c498efdd9ce0096fd,52.27293693852185,8.058450222015379,Fast Food Restaurant,"Osnabruck, Germany"
B&B Hotel Osnabrück,560c01c5498ede2de93ec1c8,52.273573999999996,8.063183,Hotel,"Osnabruck, Germany"
Theodor-Heuss-Platz,51ffd872ccda7327982da564,52.27270432948327,8.059746500792807,Plaza,"Osnabruck, Germany"
Coors - Ihre Bäckerei,4be4428d2468c928087ffe42,52.27268090347372,8.060622811317444,Bakery,"Osnabruck, Germany"
Gleis 13/14,4e719cbfa8090a3f73649b77,52.27341072428968,8.060597616071794,Platform,"Osnabruck, Germany"
Gleis 11/12,4d4ac0235129a35de1ef46ac,52.27318373909106,8.06073054521692,Platform,"Osnabruck, Germany"
Sixt Autovermietung,4fa79b49e4b0b487cf9255c8,52.272966480932254,8.065150380134583,Rental Car Location,"Osnabruck, Germany"
K+K,56bf8f86498ea94e3c23a800,52.27329,8.069646,Grocery Store,"Osnabruck, Germany"
Fressnapf,4fa50b44e4b063f121cecde4,52.273530951229475,8.070912157655115,Pet Store,"Osnabruck, Germany"
IC2228,512af5a2e4b092e6fe0764dc,52.274176000000004,8.066461,Moving Target,"Osnabruck, Germany"
Sultan Kebap,51b6008e498ee78206aeb6b7,52.274974,8.073879,Turkish Restaurant,"Osnabruck, Germany"
ALDI NORD,51476553e4b0136abce30a7f,52.273141757291796,8.085994393886793,Supermarket,"Osnabruck, Germany"
Sportpark Illoshöhe,52de6a60498ea3f8a0d079b4,52.271591096724826,8.011243343353271,Soccer Field,"Osnabruck, Germany"
Bushaltestelle Voßkamp,56e69603498e29dda387f4fb,52.274722577733144,8.00553560256958,Bus Stop,"Osnabruck, Germany"
Le Feu Flammkuchenhaus,4e8deb7249016b5c6ade8b5c,52.270879866740636,8.028167302386032,French Restaurant,"Osnabruck, Germany"
PizzAmici,4f3d5f98e4b02fa0d03164cb,52.27120787709478,8.031491314902603,Pizza Place,"Osnabruck, Germany"
ALDI NORD,4be98802a9900f47ba681540,52.27036339076518,8.028581142425537,Supermarket,"Osnabruck, Germany"
dm-drogerie markt,50cb7163e4b0e9d62f3fddd7,52.270488727520544,8.030844982684584,Drugstore,"Osnabruck, Germany"
Portobar,4ec6e5712c5b532d05f73d34,52.270406820823624,8.033053450616533,Portuguese Restaurant,"Osnabruck, Germany"
Uni Döner,4c7253dd57b6a1435e1ec5cc,52.271952,8.037969,Fast Food Restaurant,"Osnabruck, Germany"
H Arndtplatz,5013c8ade4b06a029e28bc59,52.27172896532402,8.037636280059813,Bus Stop,"Osnabruck, Germany"
